City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
269,Fort Nelson,CA,2022-05-10 02:48:35,58.8053,-122.7002,40.59,52,40,6.91
270,Mumford,GH,2022-05-10 02:48:35,5.2618,-0.759,79.84,86,100,8.1
271,Nalut,LY,2022-05-10 02:48:36,30.3333,10.85,61.3,62,0,12.46
272,Nioki,CD,2022-05-10 02:48:36,-2.7167,17.6833,71.85,94,98,0.85
273,Deputatskiy,RU,2022-05-10 02:48:37,69.3,139.9,15.15,76,99,10.85
274,Juneau,US,2022-05-10 02:45:27,58.3019,-134.4197,57.2,65,75,14.97
275,Avila,ES,2022-05-10 02:44:48,40.5833,-5.0,55.81,54,45,3.62
276,Zhuhai,CN,2022-05-10 02:49:38,22.2769,113.5678,82.85,89,40,9.22
277,Brumunddal,NO,2022-05-10 02:49:38,60.881,10.9395,49.26,70,100,10.07
278,Beihai,CN,2022-05-10 02:49:39,21.4833,109.1,78.22,88,98,3.62
279,Lavrentiya,RU,2022-05-10 02:49:39,65.5833,-171.0,31.55,83,16,5.3
280,Padang,ID,2022-05-10 02:49:39,-0.9492,100.3543,87.85,64,54,3.13
281,Almaznyy,RU,2022-05-10 02:49:40,48.0448,40.045,39.9,84,0,11.65
282,Castro,BR,2022-05-10 02:49:40,-24.7911,-50.0119,53.15,98,5,4.9
283,Alice Springs,AU,2022-05-10 02:49:41,-23.7,133.8833,69.22,32,75,11.5
284,Forio,IT,2022-05-10 02:49:41,40.7342,13.8646,63.82,78,7,4.0
285,Jasper,US,2022-05-10 02:45:27,37.2001,-94.3502,82.45,70,100,13.8
286,Batemans Bay,AU,2022-05-10 02:49:42,-35.7167,150.1833,62.1,74,84,5.55
287,Saint-Augustin,CA,2022-05-10 02:49:43,51.226,-58.6502,40.75,75,19,5.44
288,Salta,AR,2022-05-10 02:49:43,-24.7859,-65.4117,58.57,83,40,5.75
289,Kawardha,IN,2022-05-10 02:49:44,22.0167,81.25,86.85,53,3,8.72
290,Arroio Grande,BR,2022-05-10 02:49:44,-32.2375,-53.0869,57.09,93,100,4.23
291,Kuvandyk,RU,2022-05-10 02:49:44,51.4781,57.3552,53.53,93,100,15.28
292,Padre Bernardo,BR,2022-05-10 02:49:45,-15.35,-48.5,68.54,57,45,2.08
293,Chara,RU,2022-05-10 02:49:45,56.9064,118.2631,31.84,58,100,9.19
294,Oktyabrskoye,RU,2022-05-10 02:49:46,43.0645,44.7417,39.34,93,34,6.71
295,Shetpe,KZ,2022-05-10 02:49:46,44.1667,52.1167,51.69,81,100,18.25
296,Caruray,PH,2022-05-10 02:49:47,10.3094,119.0128,88.81,61,100,7.49
297,Ostrovnoy,RU,2022-05-10 02:49:47,68.0531,39.5131,35.71,73,96,25.01
298,Luderitz,NA,2022-05-10 02:49:48,-26.6481,15.1594,58.57,56,10,7.99
299,Inverell,AU,2022-05-10 02:49:48,-29.7833,151.1167,69.67,57,95,10.0
300,Tomatlan,MX,2022-05-10 02:49:49,19.9333,-105.25,72.54,78,6,2.91
301,Menongue,AO,2022-05-10 02:49:49,-14.6585,17.691,55.6,68,0,2.24
302,Nabire,ID,2022-05-10 02:46:52,-3.3667,135.4833,77.09,96,100,3.71
303,Lander,US,2022-05-10 02:49:50,42.833,-108.7307,40.01,29,0,9.22
304,Quchan,IR,2022-05-10 02:49:50,37.106,58.5095,51.46,84,48,10.02
305,Prince George,CA,2022-05-10 02:45:51,53.9166,-122.753,41.25,94,75,4.61
306,Bhadrachalam,IN,2022-05-10 02:49:51,17.6667,80.8833,87.69,49,100,5.37
307,Bara,NG,2022-05-10 02:49:51,10.3744,10.7288,79.16,62,100,7.11
308,Clyde River,CA,2022-05-10 02:49:52,70.4692,-68.5914,21.43,79,100,23.02
309,Halifax,CA,2022-05-10 02:45:17,44.6453,-63.5724,44.49,51,20,8.05
310,Tiangua,BR,2022-05-10 02:49:53,-3.7322,-40.9917,66.31,95,89,1.28
311,Karpathos,GR,2022-05-10 02:49:53,35.507,27.2132,60.76,82,12,12.66
312,Dicabisagan,PH,2022-05-10 02:49:54,17.0818,122.4157,87.89,58,2,7.29
313,Mangai,CD,2022-05-10 02:49:54,-4.05,19.5333,70.11,95,100,1.21
314,Dombarovskiy,RU,2022-05-10 02:49:54,50.7587,59.5386,54.5,87,100,15.93
315,Banda Aceh,ID,2022-05-10 02:49:55,5.5577,95.3222,86.47,69,99,8.48
316,Tateyama,JP,2022-05-10 02:49:55,34.9833,139.8667,63.68,60,100,13.31
317,Turukhansk,RU,2022-05-10 02:49:56,65.8167,87.9833,36.1,96,90,14.14
318,Yakima,US,2022-05-10 02:49:56,46.4665,-120.6678,57.13,44,0,12.66
319,Tha Chang,TH,2022-05-10 02:49:57,9.2642,99.1922,80.62,100,20,0.0
320,Urumqi,CN,2022-05-10 02:49:57,43.801,87.6005,59.95,25,0,4.47
321,Washougal,US,2022-05-10 02:49:58,45.5826,-122.3534,52.09,77,0,1.01
322,Kananga,CD,2022-05-10 02:49:58,-5.8958,22.4178,70.25,83,37,1.16
323,Longhua,CN,2022-05-10 02:49:59,23.6137,114.1919,76.87,87,100,2.77
324,Fairview,US,2022-05-10 02:49:59,40.8126,-73.999,60.4,20,0,14.97
325,Paamiut,GL,2022-05-10 02:51:00,61.994,-49.6678,30.88,90,100,1.39
326,Elizabeth City,US,2022-05-10 02:46:00,36.2946,-76.2511,57.22,57,100,27.63
327,Springdale,US,2022-05-10 02:51:00,36.1867,-94.1288,80.51,79,0,15.01
328,San Jose De Gracia,MX,2022-05-10 02:46:50,20.6667,-102.5833,74.21,21,28,2.53
329,Luanda,AO,2022-05-10 02:47:30,-8.8368,13.2343,77.0,88,40,6.91
330,Ribeira Grande,PT,2022-05-10 02:51:01,38.5167,-28.7,63.68,83,99,1.48
331,Nkoteng,CM,2022-05-10 02:51:02,4.5167,12.0333,69.82,99,100,1.05
332,Kaitangata,NZ,2022-05-10 02:51:02,-46.2817,169.8464,50.86,64,84,4.09
333,Adrar,MR,2022-05-10 02:51:03,20.5022,-10.0711,81.32,9,39,7.36
334,Nizhniy Ufaley,RU,2022-05-10 02:51:04,55.9153,59.9842,51.73,46,97,12.15
335,Port Hedland,AU,2022-05-10 02:51:04,-20.3167,118.5667,86.05,11,74,21.85
336,Porbandar,IN,2022-05-10 02:51:05,21.6422,69.6093,84.47,67,54,14.81
337,Puerto Baquerizo Moreno,EC,2022-05-10 02:51:05,-0.9,-89.6,71.76,90,69,11.18
338,Chau Doc,VN,2022-05-10 02:51:06,10.7,105.1167,89.13,61,95,8.21
339,Talipparamba,IN,2022-05-10 02:51:06,12.05,75.35,81.05,86,100,6.55
340,Aljezur,PT,2022-05-10 02:51:07,37.3191,-8.8033,63.19,62,67,4.94
341,Naryan-Mar,RU,2022-05-10 02:51:07,67.6713,53.087,27.55,85,9,12.46
342,Brest,BY,2022-05-10 02:48:35,52.1,23.7,41.31,70,94,5.14
343,Severo-Kurilsk,RU,2022-05-10 02:51:08,50.6789,156.125,39.65,80,69,11.74
344,Kaseda,JP,2022-05-10 02:51:09,31.4167,130.3167,67.51,80,94,16.06
345,San Ramon De La Nueva Oran,AR,2022-05-10 02:51:09,-23.1322,-64.326,61.77,96,80,0.63
346,El Dorado,US,2022-05-10 02:46:27,38.7666,-120.5177,42.64,91,93,4.0
347,Mayo,US,2022-05-10 02:51:10,38.8876,-76.5119,57.49,72,0,3.44
348,Omboue,GA,2022-05-10 02:51:10,-1.5746,9.2618,78.12,92,100,6.73
349,Villa Maria,AR,2022-05-10 02:50:22,-32.4075,-63.2402,61.38,68,100,5.1
350,Sishui,CN,2022-05-10 02:51:11,35.6489,117.2758,65.17,53,45,7.78
351,Carballo,ES,2022-05-10 02:51:12,43.213,-8.691,55.87,88,100,0.63
352,Thiadiaye,SN,2022-05-10 02:51:12,14.4205,-16.7056,70.61,59,38,8.99
353,Nkongsamba,CM,2022-05-10 02:51:13,4.9547,9.9404,66.67,95,87,2.48
354,Birjand,IR,2022-05-10 02:51:13,32.8663,59.2211,54.07,43,0,9.22
355,San Cristobal,VE,2022-05-10 02:51:14,7.7669,-72.225,75.38,98,75,3.06
356,Steinfurt,DE,2022-05-10 02:51:14,52.1505,7.3366,60.85,85,100,7.11
357,Manggar,ID,2022-05-10 02:51:15,-2.8833,108.2667,85.87,71,95,3.44
358,Canavieiras,BR,2022-05-10 02:51:16,-15.675,-38.9472,70.74,89,9,7.85
359,Hamilton,US,2022-05-10 02:50:07,39.1834,-84.5333,68.85,68,0,8.05
360,Berlevag,NO,2022-05-10 02:51:16,70.8578,29.0864,33.75,93,75,4.61
361,Pochutla,MX,2022-05-10 02:51:17,15.7432,-96.4661,83.82,75,99,2.93
362,Vao,NC,2022-05-10 02:51:17,-22.6667,167.4833,74.48,69,73,18.3
363,Pala,TD,2022-05-10 02:51:18,9.3642,14.9046,82.06,51,89,7.61
364,Nanga Eboko,CM,2022-05-10 02:51:19,4.6833,12.3667,69.13,99,100,1.01
365,Ilhabela,BR,2022-05-10 02:51:19,-23.7781,-45.3581,67.57,83,4,6.15
366,Koson,UZ,2022-05-10 02:51:20,39.0375,65.585,61.12,47,70,13.71
367,Vila Franca Do Campo,PT,2022-05-10 02:51:20,37.7167,-25.4333,63.01,89,4,3.47
368,Pine Bluff,US,2022-05-10 02:50:54,34.2284,-92.0032,80.53,77,0,9.22
369,Bartica,GY,2022-05-10 02:52:21,6.4,-58.6167,75.52,94,98,2.28
370,Alexander City,US,2022-05-10 02:49:59,32.944,-85.9539,65.98,77,0,0.0
371,Cacapava Do Sul,BR,2022-05-10 02:52:22,-30.5122,-53.4914,56.26,88,100,1.86
372,Jieshi,CN,2022-05-10 02:52:22,22.8134,115.8257,74.97,83,100,12.97
373,Lata,PT,2022-05-10 02:52:23,40.1629,-8.3327,55.65,76,99,2.21
374,Dauriya,RU,2022-05-10 02:52:23,49.9333,116.8667,39.7,49,99,19.35
375,Malindi,KE,2022-05-10 02:52:24,-3.2175,40.1191,79.2,84,46,12.91
376,Oyama,JP,2022-05-10 02:52:24,36.3,139.8,65.59,34,100,4.56
377,Bantou,CN,2022-05-10 02:52:25,26.2151,117.4893,73.6,90,100,0.89
378,Matagami,CA,2022-05-10 02:52:25,49.7502,-77.6328,50.11,37,0,8.05
379,Pervomayskiy,RU,2022-05-10 02:52:26,53.2485,40.2871,36.48,81,6,14.52
380,Alofi,NU,2022-05-10 02:52:26,-19.0595,-169.9187,80.49,65,75,11.5
381,Rennes,FR,2022-05-10 02:48:27,48.1667,-1.6667,58.57,77,0,1.14
382,Ureki,GE,2022-05-10 02:52:27,41.9956,41.7786,51.76,85,100,11.25
383,Media Luna,CU,2022-05-10 02:52:28,20.1419,-77.435,78.46,75,1,2.66
384,Rognan,NO,2022-05-10 02:52:28,67.0953,15.3878,42.89,88,100,6.35
385,Gerash,IR,2022-05-10 02:52:29,27.6652,54.1371,57.34,22,0,5.03
386,Luwuk,ID,2022-05-10 02:52:29,-0.9516,122.7875,84.31,77,99,2.73
387,Komsomolskiy,UZ,2022-05-10 02:52:30,40.4272,71.7189,77.72,38,89,9.22
388,Zima,RU,2022-05-10 02:52:30,53.9202,102.0442,43.34,32,92,8.63
389,Yuzhou,CN,2022-05-10 02:52:31,34.1628,113.4639,66.52,51,0,3.06
390,Roald,NO,2022-05-10 02:52:31,62.5833,6.1333,51.94,54,100,12.66
391,Panalingaan,PH,2022-05-10 02:52:32,8.7842,117.4231,86.45,66,100,3.56
392,Bridgewater,CA,2022-05-10 02:52:32,44.3835,-64.5155,44.62,56,100,11.5
393,Udachnyy,RU,2022-05-10 02:52:33,66.4167,112.4,34.45,39,97,11.97
394,Oparino,RU,2022-05-10 02:52:33,59.8518,48.2783,35.71,95,100,10.96
395,Yumen,CN,2022-05-10 02:52:33,40.2833,97.2,62.69,14,66,13.31
396,Centralia,US,2022-05-10 02:52:34,46.7162,-122.9543,53.65,66,20,3.44
397,Amga,RU,2022-05-10 02:52:34,60.8953,131.9608,35.67,64,100,7.11
398,Iquique,CL,2022-05-10 02:52:35,-20.2208,-70.1431,60.84,81,14,5.44
399,Riyadh,SA,2022-05-10 02:51:00,24.6877,46.7219,71.74,17,0,7.18
400,Upington,ZA,2022-05-10 02:52:36,-28.4478,21.2561,46.78,66,0,4.61
401,Kangaatsiaq,GL,2022-05-10 02:52:36,68.3065,-53.4641,22.62,91,98,18.9
402,Ust-Tsilma,RU,2022-05-10 02:52:37,65.441,52.1498,33.94,73,52,2.19
403,Los Llanos De Aridane,ES,2022-05-10 02:52:37,28.6585,-17.9182,63.12,92,75,5.75
404,Debre Birhan,ET,2022-05-10 02:52:38,9.6833,39.5333,50.23,74,89,3.94
405,Ovsyanka,RU,2022-05-10 02:52:38,55.9575,92.5519,36.57,46,77,8.1
406,Aklavik,CA,2022-05-10 02:52:39,68.2191,-135.0107,38.53,78,100,1.97
407,Vanimo,PG,2022-05-10 02:52:39,-2.6741,141.3028,87.33,65,28,8.7
408,Zhezkazgan,KZ,2022-05-10 02:52:40,47.8043,67.7144,57.18,62,0,15.66
409,Caravelas,BR,2022-05-10 02:52:40,-17.7125,-39.2481,74.19,72,78,9.98
410,Olafsvik,IS,2022-05-10 02:52:41,64.8945,-23.7142,38.16,86,99,24.18
411,Long Xuyen,VN,2022-05-10 02:52:41,10.3833,105.4167,87.75,62,95,8.81
412,Half Moon Bay,US,2022-05-10 02:52:42,37.4636,-122.4286,53.87,68,0,12.66
413,Beian,NO,2022-05-10 02:52:42,63.6559,9.5683,48.0,87,0,6.91
414,Narsaq,GL,2022-05-10 02:52:42,60.9167,-46.05,35.6,87,100,3.06
415,Tilichiki,RU,2022-05-10 02:53:43,60.4667,166.1,34.93,95,100,9.15
416,Merrill,US,2022-05-10 02:53:43,45.1805,-89.6835,74.12,70,0,12.66
417,Privas,FR,2022-05-10 02:53:44,44.5833,4.5,57.52,88,0,2.93
418,Karpogory,RU,2022-05-10 02:53:44,64.0019,44.4451,36.43,64,0,2.44
419,Bandarbeyla,SO,2022-05-10 02:53:45,9.4942,50.8122,82.92,79,34,3.71
420,Bilma,NE,2022-05-10 02:53:45,18.6853,12.9164,86.13,11,6,6.17
421,Son La,VN,2022-05-10 02:53:46,21.3167,103.9,78.6,74,100,2.3
422,Kemi,FI,2022-05-10 02:53:46,65.8596,24.8228,37.17,87,0,11.5
423,Lakatoro,VU,2022-05-10 02:53:47,-16.0999,167.4164,82.69,65,21,13.44
424,Talnakh,RU,2022-05-10 02:53:47,69.4865,88.3972,36.21,99,100,11.65
425,Baykit,RU,2022-05-10 02:53:48,61.67,96.37,39.51,61,56,5.55
426,Beloha,MG,2022-05-10 02:53:48,-25.1667,45.05,64.96,97,4,7.07
427,Atar,MR,2022-05-10 02:53:49,20.5169,-13.0499,87.33,20,87,6.44
428,Naze,JP,2022-05-10 02:53:49,28.3667,129.4833,76.12,80,40,6.93
429,Srandakan,ID,2022-05-10 02:53:50,-7.9386,110.2506,86.07,71,76,4.29
430,Tazovskiy,RU,2022-05-10 02:53:50,67.4667,78.7,34.54,100,100,10.67
431,Zaysan,KZ,2022-05-10 02:53:50,47.4667,84.8667,60.13,22,7,5.79
432,Kanpur,IN,2022-05-10 02:53:51,26.4667,80.35,95.43,30,0,12.19
433,Teberda,RU,2022-05-10 02:53:51,43.4456,41.7448,31.06,79,59,4.94
434,Lyngseidet,NO,2022-05-10 02:53:52,69.5763,20.2189,37.49,100,100,1.43
435,Mount Isa,AU,2022-05-10 02:53:52,-20.7333,139.5,74.97,69,100,10.36
436,Xingyi,CN,2022-05-10 02:53:53,24.1877,102.817,69.89,53,88,4.03
437,Airai,TL,2022-05-10 02:53:54,-8.9266,125.4092,74.03,48,27,4.18
438,Kruisfontein,ZA,2022-05-10 02:53:54,-34.0033,24.7314,52.11,72,81,4.09
439,Usinsk,RU,2022-05-10 02:53:55,65.9939,57.5281,29.97,75,100,4.7
440,Egvekinot,RU,2022-05-10 02:53:55,66.3167,-179.1667,25.74,89,23,5.17
441,West Bay,KY,2022-05-10 02:53:56,19.3667,-81.4167,82.47,80,20,8.05
442,Taltal,CL,2022-05-10 02:53:56,-25.4,-70.4833,62.55,72,10,4.63
443,Suntar,RU,2022-05-10 02:53:56,62.1444,117.6319,33.78,56,100,7.74
444,Thoen,TH,2022-05-10 02:53:57,17.6129,99.2161,84.83,73,100,1.7
445,Askino,RU,2022-05-10 02:53:57,56.0901,56.5783,53.24,50,100,14.88
446,Mackenzie,CA,2022-05-10 02:53:58,55.2999,-123.1698,46.62,53,100,3.44
447,Leiyang,CN,2022-05-10 02:53:58,26.4024,112.8591,59.52,96,100,6.44
448,Edd,ER,2022-05-10 02:53:59,13.9297,41.6925,82.29,73,2,3.09
449,Lodja,CD,2022-05-10 02:53:59,-3.4833,23.4333,69.01,97,100,0.94
450,Pucallpa,PE,2022-05-10 02:54:00,-8.3791,-74.5539,78.84,83,20,0.0
451,Assai,BR,2022-05-10 02:54:01,-23.3733,-50.8414,67.86,88,0,6.08
452,Shiyan,CN,2022-05-10 02:54:01,32.6475,110.7781,68.72,60,35,3.36
453,Petropavlovsk-Kamchatskiy,RU,2022-05-10 02:54:02,53.0452,158.6483,45.19,71,75,11.18
454,Velyka Bilozerka,UA,2022-05-10 02:54:02,47.2776,34.7062,45.97,73,8,6.96
455,George Town,MY,2022-05-10 02:52:17,5.4112,100.3354,91.33,82,20,4.61
456,Parbhani,IN,2022-05-10 02:54:03,19.2667,76.7833,94.59,22,100,11.59
457,Hastings,GB,2022-05-10 02:54:04,50.8552,0.5729,59.9,72,100,11.81
458,Sao Felix Do Xingu,BR,2022-05-10 02:54:04,-6.6447,-51.995,74.34,85,84,0.83
459,La Seyne-Sur-Mer,FR,2022-05-10 02:54:05,43.0982,5.8847,57.15,70,14,6.44
460,Illapel,CL,2022-05-10 02:54:05,-31.6308,-71.1653,60.58,65,69,2.04
461,Huber Heights,US,2022-05-10 02:50:24,39.8439,-84.1247,67.59,49,0,11.5
462,San Carlos De Bariloche,AR,2022-05-10 02:55:02,-41.1456,-71.3082,35.35,75,0,11.18
463,Reims,FR,2022-05-10 02:54:27,49.1667,4.0833,56.14,93,0,2.3
464,Ati,TD,2022-05-10 02:55:07,13.2154,18.3353,86.95,27,6,7.0
465,Faya,SA,2022-05-10 02:55:07,18.3851,42.4509,66.31,47,29,2.35
466,Broken Hill,AU,2022-05-10 02:55:08,-31.95,141.4333,56.91,67,53,13.8
467,Qasigiannguit,GL,2022-05-10 02:55:08,68.8193,-51.1922,22.87,95,90,18.21
468,Balikpapan,ID,2022-05-10 02:55:09,-1.2675,116.8289,81.59,89,20,3.44
469,Jiblah,YE,2022-05-10 02:55:09,13.9216,44.1467,66.25,59,3,2.66
470,Isparta,TR,2022-05-10 02:55:10,38.0,31.0,48.42,53,2,5.48
471,Ronneby,SE,2022-05-10 02:55:10,56.21,15.276,32.5,100,100,3.44
472,Oschersleben,DE,2022-05-10 02:55:11,52.0333,11.25,50.67,88,73,5.88
473,Noumea,NC,2022-05-10 02:55:11,-22.2763,166.4572,80.58,99,51,14.88
474,Martapura,ID,2022-05-10 02:55:12,-3.4167,114.85,84.29,74,0,4.61
475,Pangody,RU,2022-05-10 02:55:12,65.85,74.4859,35.69,99,56,9.78
476,Goundi,TD,2022-05-10 02:55:13,9.3627,17.366,83.23,53,67,5.64
477,Batagay,RU,2022-05-10 02:55:13,67.6333,134.6333,22.24,67,100,11.21
478,Santo Antonio Do Ica,BR,2022-05-10 02:55:14,-3.1022,-67.9397,74.28,99,59,2.19
479,Wanning,CN,2022-05-10 02:55:14,18.8003,110.3967,84.7,75,95,10.02
480,Aban,RU,2022-05-10 02:55:15,56.67,96.06,40.71,36,13,5.28
481,Wilmington,US,2022-05-10 02:55:15,34.2257,-77.9447,61.86,49,0,1.99
482,Vidim,RU,2022-05-10 02:55:16,56.4088,103.1106,39.6,30,98,8.41
483,Sorland,NO,2022-05-10 02:55:16,67.667,12.6934,42.66,92,100,26.91
484,Hovd,MN,2022-05-10 02:55:17,48.0056,91.6419,41.02,28,2,3.36
485,Qandala,SO,2022-05-10 02:55:17,11.472,49.8728,83.3,63,13,0.76
486,Pimampiro,EC,2022-05-10 02:55:18,0.4,-77.9667,59.09,89,91,4.34
487,Powell River,CA,2022-05-10 02:54:30,49.8496,-124.5361,55.04,58,75,5.75
488,Grabovo,RU,2022-05-10 02:55:19,53.3875,45.064,37.94,88,100,16.13
489,Dakar,SN,2022-05-10 02:55:19,14.6937,-17.4441,70.68,86,42,12.8
490,Sao Jose Da Coroa Grande,BR,2022-05-10 02:52:17,-8.8978,-35.1478,76.32,80,100,6.26
491,Krasnokamensk,RU,2022-05-10 02:55:20,50.0979,118.0369,44.26,33,20,22.41
492,Diego De Almagro,CL,2022-05-10 02:55:20,-26.3667,-70.05,60.64,33,0,1.68
493,Soe,ID,2022-05-10 02:55:21,-9.8607,124.284,81.18,42,78,7.61
494,Prince Albert,CA,2022-05-10 02:55:21,53.2001,-105.7677,57.15,26,100,10.36
495,Changji,CN,2022-05-10 02:55:22,44.0167,87.3167,63.39,25,0,4.47
496,Shirokiy,RU,2022-05-10 02:55:22,49.758,129.523,68.47,29,78,17.36
497,Wawa,NG,2022-05-10 02:55:23,9.9022,4.4192,77.09,81,100,8.23
498,Alugan,PH,2022-05-10 02:55:24,12.2188,125.4808,82.38,81,99,7.67
499,Marsh Harbour,BS,2022-05-10 02:55:24,26.5412,-77.0636,73.83,74,1,17.58
500,Puerto Carreno,CO,2022-05-10 02:55:25,6.189,-67.4859,77.94,79,77,2.53
501,Riviere-Au-Renard,CA,2022-05-10 02:55:25,48.9957,-64.3971,34.09,75,1,7.25
502,Jacareacanga,BR,2022-05-10 02:55:26,-6.2222,-57.7528,72.27,99,95,1.23
503,Garowe,SO,2022-05-10 02:55:26,8.4054,48.4845,82.85,57,67,12.35
504,Port-Gentil,GA,2022-05-10 02:55:27,-0.7193,8.7815,81.36,82,100,9.28
505,Gorontalo,ID,2022-05-10 02:55:27,0.5412,123.0595,83.23,86,99,1.7
506,Svetlogorsk,BY,2022-05-10 02:56:28,52.6333,29.7333,36.61,74,9,4.97
507,Igdir,TR,2022-05-10 02:56:28,39.9237,44.045,49.93,77,100,4.81
508,Cairns,AU,2022-05-10 02:56:29,-16.9167,145.7667,80.06,94,100,5.75
509,Laguna,US,2022-05-10 02:56:29,38.421,-121.4238,58.96,47,0,14.97
510,Nishihara,JP,2022-05-10 02:56:30,26.1842,127.7558,78.46,69,75,10.36
511,Severnyy,RU,2022-05-10 02:56:30,50.677,36.5532,37.44,70,0,8.95
512,Cap Malheureux,MU,2022-05-10 02:56:31,-19.9842,57.6142,74.46,89,23,1.99
513,Praia Da Vitoria,PT,2022-05-10 02:56:31,38.7333,-27.0667,60.76,100,20,0.81
514,Tres Arroyos,AR,2022-05-10 02:56:32,-38.3739,-60.2798,48.6,78,53,7.23
515,Znamenskoye,RU,2022-05-10 02:56:32,57.1281,73.8282,60.46,44,38,5.17
516,Price,US,2022-05-10 02:56:33,39.5994,-110.8107,43.68,36,1,10.09
517,Campbellton,CA,2022-05-10 02:56:33,48.0075,-66.6727,45.05,82,0,3.38
518,Council Bluffs,US,2022-05-10 02:55:42,41.2619,-95.8608,82.38,30,0,11.5
519,Tumpat,MY,2022-05-10 02:56:34,6.1978,102.171,84.18,79,20,3.44
520,Damara,CF,2022-05-10 02:56:34,4.9608,18.7035,71.17,88,91,2.57
521,Benjamin Constant,BR,2022-05-10 02:53:17,-4.3831,-70.0311,77.13,98,100,2.24
522,Buchanan,LR,2022-05-10 02:56:35,5.8808,-10.0467,78.12,86,98,3.04
523,Douglas,US,2022-05-10 02:56:35,41.3,-96.167,78.1,37,0,17.27
524,Pevek,RU,2022-05-10 02:56:36,69.7008,170.3133,33.75,74,100,14.32
525,Kondinskoye,RU,2022-05-10 02:56:36,59.6481,67.41,56.68,52,68,7.63
526,Gazanjyk,TM,2022-05-10 02:56:37,39.2446,55.5154,60.6,45,100,7.25
527,Caxito,AO,2022-05-10 02:56:37,-8.5785,13.6643,71.82,98,48,2.13
528,Suffolk,US,2022-05-10 02:56:38,40.8668,-72.7996,54.25,39,0,24.18
529,Male,MV,2022-05-10 02:56:38,4.1748,73.5089,85.95,79,75,20.71
530,Qaqortoq,GL,2022-05-10 02:56:39,60.7167,-46.0333,34.27,89,100,2.55
531,Meulaboh,ID,2022-05-10 02:56:39,4.1363,96.1285,83.61,76,94,3.02
532,Mizdah,LY,2022-05-10 02:56:40,31.4451,12.9801,60.58,63,95,5.95
533,Noshiro,JP,2022-05-10 02:55:38,40.2039,140.0242,63.43,53,0,7.31
534,Bella Vista,US,2022-05-10 02:56:40,36.4295,-94.2316,80.85,74,20,12.66
535,Beira,MZ,2022-05-10 02:56:41,-19.8436,34.8389,68.09,100,40,3.44
536,San Fernando,PH,2022-05-10 02:56:41,15.0286,120.6898,92.93,32,5,7.65
